"Story","Title","Result","Date","Stability","Duration (s)"
"Multi-actor scenarios","Todo List App supports multiple actors using separate browsers","SUCCESS","2023-01-28T03:22:12.055Z[Etc/UTC]","0.0","1.56"
"Multi-actor scenarios","Todo List App supports multiple actors using separate browsers","SUCCESS","2023-01-28T03:22:18.817Z[Etc/UTC]","0.0","3.48"
"Multi-actor scenarios","Todo List App supports multiple actors using separate browsers","SUCCESS","2023-01-28T03:22:30.05Z[Etc/UTC]","0.0","3.63"
