"Story","Title","Result","Date","Stability","Duration (s)"
"Multi-actor scenarios","Todo List App supports multiple actors using separate browsers","SUCCESS","2022-12-03T11:18:26.052Z[Etc/UTC]","0.0","3.17"
"Recording items","Todo List App should reflect the number of items left in the counter","SUCCESS","2022-12-03T11:18:30.983Z[Etc/UTC]","0.0","1.06"
